CÓDIGO - ALUMNO,EDAD,SEXO,NACIONALIDAD,POBLACIÓN,TIEMPO DE ESTUDIO,ACTIVIDADES EXTRACADÉMICAS,TAMAÑO DE LA FAMILIA,TIPO DE VIVIENDA,ENCARGADO DEL MENOR,ESTADO CIVIL - PADRE,EDUCACIÓN - PADRE,TRABAJO - PADRE,NACIONALIDAD - PADRE,VIVE CON EL ESTUDIANTE - PADRE,ESTADO CIVIL - MADRE,EDUCACIÓN - MADRE,TRABAJO - MADRE,NACIONALIDAD - MADRE,VIVE CON EL ESTUDIANTE - MADRE,GRADO,AÑO LECTIVO,ÁREA,COMPETENCIA,NOTA,AÑO,ENFERMEDADES,TIENE NECESIDADES ESPECIALES
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIA Y TECNOLOGÍA,COM0036,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0032,A,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0033,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,INGLÉS,COM0034,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN RELIGIOSA,COM0038,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN RELIGIOSA,COM0039,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0003,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0004,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CIENCIAS SOCIALES,COM0005,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,EDUCACIÓN PARA EL TRABAJO,COM0037,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,A,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,B,2019,Discapacidad Intelectual,SI
A00047,12,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,PRIMER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0041,B,2019,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,"DESARROLLO PERSONAL, CIUDADANÍA Y CÍVICA",COM0001,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,"DESARROLLO PERSONAL, CIUDADANÍA Y CÍVICA",COM0002,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN FÍSICA,COM0006,A,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN FÍSICA,COM0007,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN FÍSICA,COM0029,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,ARTE Y CULTURA,COM0009,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,ARTE Y CULTURA,COM0010,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,COMUNICACIÓN,COM0011,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,COMUNICACIÓN,COM0030,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,COMUNICACIÓN,COM0031,C,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,MATEMÁTICA,COM0014,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,MATEMÁTICA,COM0015,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,MATEMÁTICA,COM0016,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,MATEMÁTICA,COM0040,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIA Y TECNOLOGÍA,COM0035,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIA Y TECNOLOGÍA,COM0019,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIA Y TECNOLOGÍA,COM0036,A,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,INGLÉS,COM0032,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,INGLÉS,COM0033,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,INGLÉS,COM0034,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN RELIGIOSA,COM0038,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN RELIGIOSA,COM0039,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIAS SOCIALES,COM0003,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIAS SOCIALES,COM0004,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CIENCIAS SOCIALES,COM0005,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,EDUCACIÓN PARA EL TRABAJO,COM0037,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,B,2020,Discapacidad Intelectual,SI
A00047,13,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,SEGUNDO AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0041,B,2020,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,"DESARROLLO PERSONAL, CIUDADANÍA Y CÍVICA",COM0001,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,"DESARROLLO PERSONAL, CIUDADANÍA Y CÍVICA",COM0002,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN FÍSICA,COM0006,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN FÍSICA,COM0007,C,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN FÍSICA,COM0029,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,ARTE Y CULTURA,COM0009,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,ARTE Y CULTURA,COM0010,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,COMUNICACIÓN,COM0011,A,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,COMUNICACIÓN,COM0030,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,COMUNICACIÓN,COM0031,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,MATEMÁTICA,COM0014,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,MATEMÁTICA,COM0015,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,MATEMÁTICA,COM0016,C,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,MATEMÁTICA,COM0040,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIA Y TECNOLOGÍA,COM0035,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIA Y TECNOLOGÍA,COM0019,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIA Y TECNOLOGÍA,COM0036,A,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,INGLÉS,COM0032,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,INGLÉS,COM0033,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,INGLÉS,COM0034,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN RELIGIOSA,COM0038,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN RELIGIOSA,COM0039,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIAS SOCIALES,COM0003,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIAS SOCIALES,COM0004,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CIENCIAS SOCIALES,COM0005,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,EDUCACIÓN PARA EL TRABAJO,COM0037,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0026,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0027,B,2021,Discapacidad Intelectual,SI
A00047,14,Masculino,PERÚ,Urbano,8 - más horas,Ninguno,1 - 4,Unifamiliar,Personal Autorizado,Casado,Educación Universitaria,Medicina,PERÚ,SI,Casado,Educación Universitaria,Industrias Alimentarias,PERÚ,SI,SECUNDARIA,TERCER AÑO,CASTELLANO COMO SEGUNDA LENGUA,COM0041,B,2021,Discapacidad Intelectual,SI
A00048,9,Femenino,PERÚ,Rural,4 - 6 horas,Ninguno,9 - 12,Quinta,Madre,Casado,Educación Profesional Técnica,Actividades Marítimo-Pesqueras,PERÚ,SI,Casado,Educación Profesional Técnica,"Comunicación, Imagen y Sonido",PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0001,B,2016,Trastorno por Déficit de Atención e Hiperactividad (TDHA),NO
A00048,9,Femenino,PERÚ,Rural,4 - 6 horas,Ninguno,9 - 12,Quinta,Madre,Casado,Educación Profesional Técnica,Actividades Marítimo-Pesqueras,PERÚ,SI,Casado,Educación Profesional Técnica,"Comunicación, Imagen y Sonido",PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0002,B,2016,Trastorno por Déficit de Atención e Hiperactividad (TDHA),NO
A00048,9,Femenino,PERÚ,Rural,4 - 6 horas,Ninguno,9 - 12,Quinta,Madre,Casado,Educación Profesional Técnica,Actividades Marítimo-Pesqueras,PERÚ,SI,Casado,Educación Profesional Técnica,"Comunicación, Imagen y Sonido",PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0003,A,2016,Trastorno por Déficit de Atención e Hiperactividad (TDHA),NO
A00048,9,Femenino,PERÚ,Rural,4 - 6 horas,Ninguno,9 - 12,Quinta,Madre,Casado,Educación Profesional Técnica,Actividades Marítimo-Pesqueras,PERÚ,SI,Casado,Educación Profesional Técnica,"Comunicación, Imagen y Sonido",PERÚ,SI,PRIMARIA,CUARTO GRADO,PERSONAL SOCIAL,COM0004,B,2016,Trastorno por Déficit de Atención e Hiperactividad (TDHA),NO
